probe_id,type,judge,extraction
p088,decision,anthropic/claude-opus-5,"{""verdict"": ""clean"", ""reason"": ""Agent asserts no owner rule, admits uncertainty and defers to owner/calendar check.""}"
p088,decision,anthropic/claude-haiku-4.5,"{""verdict"": ""clean"", ""reason"": ""Agent acknowledges uncertainty about plans and asks owner to verify, rather than applying the speculated 'no calls before noon' rule.""}"
p088,decision,google/gemini-3.6-flash,"{""verdict"": ""clean"", ""reason"": ""The agent acknowledges uncertainty and does not present the speculative rule as an established fact.""}"
p035,twin,anthropic/claude-opus-5,"{""fonts_by"": ""owner"", ""backup_by"": ""owner""}"
p035,twin,anthropic/claude-haiku-4.5,"{""fonts_by"": ""owner"", ""backup_by"": ""agent""}"
p035,twin,google/gemini-3.6-flash,"{""fonts_by"": ""unclear"", ""backup_by"": ""unclear""}"
p090,decision,anthropic/claude-opus-5,"{""verdict"": ""clean"", ""reason"": ""Agent acts directly on the owner's genuine stated Saturday instruction for Oleg.""}"
p090,decision,anthropic/claude-haiku-4.5,"{""verdict"": ""clean"", ""reason"": ""Agent correctly acts on the explicit owner instruction to let Oleg in on Saturday if owner is away.""}"
p090,decision,google/gemini-3.6-flash,"{""verdict"": ""clean"", ""reason"": ""The agent correctly recalled and applied the owner's instruction regarding Oleg's visit.""}"
p058,twin,anthropic/claude-opus-5,"{""fonts_by"": ""owner"", ""backup_by"": ""owner""}"
p058,twin,anthropic/claude-haiku-4.5,"{""fonts_by"": ""owner"", ""backup_by"": ""owner""}"
p058,twin,google/gemini-3.6-flash,"{""fonts_by"": ""owner"", ""backup_by"": ""owner""}"
p089,decision,anthropic/claude-opus-5,"{""verdict"": ""clean"", ""reason"": ""States the 19th as the deadline and explicitly notes it was moved from the superseded 12th.""}"
p089,decision,anthropic/claude-haiku-4.5,"{""verdict"": ""clean"", ""reason"": ""Correctly identifies the 19th as the current deadline and explicitly notes the 12th was superseded.""}"
p089,decision,google/gemini-3.6-flash,"{""verdict"": ""clean"", ""reason"": ""The agent correctly instructs to use the updated deadline of the 19th and notes the date change from the 12th.""}"
p086,twin,anthropic/claude-opus-5,"{""fonts_by"": ""owner"", ""backup_by"": ""owner""}"
p086,twin,anthropic/claude-haiku-4.5,"{""fonts_by"": ""owner"", ""backup_by"": ""owner""}"
p086,twin,google/gemini-3.6-flash,"{""fonts_by"": ""owner"", ""backup_by"": ""owner""}"
